A17 005 FS 61.785919 -121.260878
A17 006 ZF 62.410953 -114.434428
A17 007 RIXEN 42.082222 28.766111
A17 008 NAMAN 40.998889 30.999444
A17 009 YAVRU 40.582222 31.832778
A17 010 KIZIK 40.418333 32.149444
A17 011 BAG 40.069944 32.810444
A17 012 YUCEL 39.578889 33.585278
A17 013 BALAX 39.457547 33.780772
A17 014 BELSU 39.130833 34.286389
A17 015 KISLA 39.110000 34.333333
A17 016 ERHAN 38.523889 35.228889
A17 017 SOLSA 38.145556 35.778889
A17 018 RATSI 37.837222 36.220278
A17 019 REMPO 37.660011 36.472181
A17 020 POGEN 37.503056 36.693611
A17 021 ASBOM 37.258889 37.041389
A17 022 BOYAT 37.120833 37.243333
A17 023 GAZ 36.951528 37.472944
A18 001 KDR 32.366667 13.616667
A18 002 RYHAN 32.200000 13.500000
A18 003 TAWUS 31.871667 13.293333
A18 004 IZD 31.452633 13.010453
A18 005 FUNGI 30.610000 12.140000
A18 006 DERJE 29.795000 11.316667
A18 007 IMN 28.066556 9.660917
A180 001 LUMIG 54.800556 105.150278
A180 002 REGBI 55.730556 106.033611
A180 003 BESUK 55.884444 106.178056
A180 004 KRN 57.771944 108.067500
A180 005 GISOP 58.480278 110.753333
A180 006 GEKTA 58.667222 111.517222
A180 007 SONEK 58.817222 112.133889
A180 008 NESUM 59.192222 113.885556
A180 009 OBESU 59.490556 115.317222
A180 010 AKATA 59.892222 117.419167
A180 011 OLDEP 60.388889 120.472500
A19 001 YQK 49.792444 -94.424436
A19 002 RL 51.061031 -93.784925
A2 001 XD 53.643678 -113.512858
A2 002 OLDMA 53.766667 -114.057778
A2 003 ZU 54.077156 -115.497572
A2 004 QU 55.137425 -118.812886
A2 005 DQ 55.727728 -120.068458
A2 006 XJ 56.284444 -120.844722
A2 007 YE 58.795833 -122.722500
A2 008 YXQ 62.408772 -140.861186
A2 009 DUVOT 62.485631 -141.000000
A2 010 AES 62.949269 -141.909781
A2 011 DJN 64.023456 -145.686828
A2 012 BRY 48.407000 3.294778
A2 013 OKRIX 47.966111 3.567500
A2 014 AVLON 47.560000 3.813333
A2 015 CACHI 47.066667 4.106667
A2 016 PIBAT 46.805833 4.259167
A2 017 AMORO 46.500000 4.538056
A2 018 BUSIL 46.293611 4.721944
A2 019 DANBO 45.921667 5.058611
A2 020 BARAN 45.755278 5.205833
A2 021 GIRED 45.726111 5.231667
A2 022 RUBLO 45.590556 5.350278
A2 023 LTP 45.488972 5.439056
A201 001 LKN 26.758556 80.894417
A201 002 BODOG 26.026944 83.581944
A201 003 PPT 25.590417 85.089917
A201 004 MONDA 25.350556 86.437778
A201 005 BIKIK 24.779722 87.797500
A201 006 TEBID 24.683889 88.030556
A201 007 RAJ 24.439217 88.615028
A201 008 BOGEP 24.068889 90.413889
A201 009 AAT 23.889231 91.239425
A201 010 ANSOS 23.450833 93.463333
A201 011 LSO 22.980964 97.754219
A201B 001 AAT 23.889231 91.239425
A201B 002 ANSOS 23.450833 93.463333
A202 001 RAMEI 15.044486 103.011117
A202 002 GUROK 16.058164 104.184956
A202 003 OKENA 16.268942 104.425764
A202 004 SAV 16.562139 104.766667
A202 005 VILAO 17.366667 106.083333
A202 006 DONGI 17.681389 106.595278
A202 007 NIVEN 17.884444 106.928889
A202 008 XONUS 18.070000 107.233056
A202 009 ASSAD 18.341667 107.681667
A202 010 DABUB 19.520000 109.193333
A202 011 AGPOR 20.303333 110.230000
A202 012 SAMAS 20.505000 110.495000
A202 013 ISBIG 20.645000 110.908333
A202 014 SIKOU 20.843333 111.500000
A202 015 CH 22.219542 114.030056
A203 001 MELOM 25.059444 66.526111
A203 002 BEGIM 24.717500 67.000278
A203 003 KC 24.911961 67.181642
A204 001 YOROI 45.008639 141.785578
A204 002 RINZO 45.115186 141.516706
A204 003 RSE 45.245661 141.186767
A204 004 AKSUN 45.752075 140.904458
A206 001 LPB 19.910961 102.171908
A206 002 NOHET 19.426667 103.611389
A206 003 NALAO 19.329444 103.905000
A206 004 VIN 18.734111 105.668389
A206 005 KADIM 18.652222 106.097778
A206 006 BUVAN 18.556389 106.589167
A206 007 HATIN 18.466944 107.048889
A206 008 ASSAD 18.341667 107.681667
A21 001 SN 43.147156 -79.254983
A21 002 PUTOL 43.485650 -79.100758
A21 003 KENDI 43.696069 -79.004214
A21 004 OO 43.920842 -78.899969
A21 005 KTN 34.213283 37.264208
A21 006 FIRAS 33.871944 37.920000
A21 007 TAN 33.482383 38.654064
A211 001 VTW 4.324528 118.139917
